lsoa11,imd,CNI_Score,anti_social_behaviour,burglary,criminal_damage_and_arson,robbery,violence_and_sexual_offences,prop_ibesa,samhi_index,prop_white,prop_u16,prop_o75,gpperpop,gpp_dist.x,ed_dist,green_pas,pm10_mean,prop_1less,cohab_child,lone_parent,natn_dec,natn_qunt,natn_terc
E01006748,33.541,105.87366,67,9,12,4,58,2.26489414081733,0.520676226039205,0.763429752066116,0.0867768595041322,0.0346074380165289,0.000601621436493329,0.660434782608696,1.41666666666667,0.26239226915,11.3005770389651,0.0978835978835979,1.6,12.2,2,1,1
E01006751,39.982,105.87366,40,14,24,5,101,3.35542667771334,0.55415629025196,0.597200622083981,0.139191290824261,0.0381026438569207,0.000615565269136794,0.825,2.00965517241379,0.22229704336,11.2626011108922,0.0890493381468111,1.8,21.1,2,1,1
E01006752,52.574,81.82895,26,9,9,2,41,6.67556742323097,1.53857147156938,0.646245059288538,0.170948616600791,0.0375494071146245,0.00047526482093387,0.521052631578947,3.07692307692308,0.39584383656,11.1567180980491,0.0736196319018405,3.1,14.9,1,1,1
E01006753,60.784,143.91086,36,8,17,2,46,3.85416666666667,2.40330011212341,0.960822093770071,0.23956326268465,0.0603725112395633,0.000542786540655049,0.699583333333333,13.4725,0.04728265083,11.1245220313335,0.0615615615615616,6.5,26.4,1,1,1
E01006754,61.31,143.91086,48,29,18,0,75,7.31707317073171,3.04481981666866,0.966810079901659,0.190534726490473,0.0725261216963737,0.000634235516432668,0.428484848484849,13.0272727272727,0.05605857394,11.3482476393187,0.0704225352112676,3.8,22,1,1,1
E01006755,64.483,143.91086,67,37,43,3,118,6.32075471698113,2.55511339629007,0.927536231884058,0.243226212980466,0.0749842470069313,0.0005666616183754,0.448823529411765,12.6922857142857,0.06481107837,11.2029239586513,0.072463768115942,5.4,28.3,1,1,1
E01006756,60.006,143.91086,38,7,13,2,62,5.80357142857143,2.63705817210488,0.932417582417582,0.259340659340659,0.0615384615384615,0.000598748166171972,0.582333333333333,12.3846666666667,0.07342312108,11.3111230238343,0.0541611624834875,6.5,29.6,1,1,1
E01006757,58.579,143.91086,24,8,14,0,53,5.95505617977528,2.68263956718409,0.957746478873239,0.265593561368209,0.04560697518444,0.000590934212464577,0.570769230769231,12.9680769230769,0.07167670392,11.2483933665603,0.0322061191626409,7.7,24.6,1,1,1
E01006758,58.134,143.91086,17,3,11,0,29,6.69745958429561,2.39287900088488,0.939751146037983,0.242305173542895,0.0622134905042567,0.000552866813053116,0.963181818181818,13.2459090909091,0.03916530787,11.2080432806402,0.054773082942097,5.9,27.4,1,1,1
E01006759,48.364,103.79859,81,5,10,5,72,6.89238210399033,1.87560913636335,0.891324200913242,0.176255707762557,0.0493150684931507,0.000484315162446196,0.910454545454546,2.62727272727273,0.57779657039,11.4455239714534,0.0304347826086957,4.1,14.6,1,1,1
E01006760,79.006,103.79859,172,36,50,11,249,13.6871508379888,3.09386073420816,0.86219739292365,0.114835505896958,0.0378646803227809,0.000570471226968252,0.831724137931035,3.626,0.61950014928,11.4482977465117,0.0569007263922518,2.5,7.9,1,1,1
E01006761,61.799,78.90898,113,11,57,10,169,9.86666666666667,2.98730863111508,0.91301703163017,0.164233576642336,0.0942822384428224,0.000753677316470595,0.351388888888889,3.81888888888889,0.56748546311,11.4306008290093,0.0517023959646911,3.3,15.9,1,1,1
E01006762,55.033,95.30246,45,6,14,0,76,6.57318141980719,2.34730578262263,0.960401891252955,0.205082742316785,0.0673758865248227,0.000629042403238345,0.681851851851852,3.93962962962963,1.02232800578,11.4003690144871,0.0441379310344828,4.6,23.3,1,1,1
E01006763,46.699,78.90898,37,8,16,2,64,5.4525627044711,2.3448670522387,0.966009517335146,0.212100611828688,0.0666213460231135,0.000727709973048644,0.934761904761905,4.39809523809524,0.63972233313,11.4449052810669,0.0276073619631902,4.9,21.9,1,1,1
E01006764,64.567,78.90898,26,7,24,0,91,8.59903381642512,2.82784265887026,0.898160315374507,0.202365308804205,0.0400788436268068,0.000714447491995634,0.451363636363636,3.89090909090909,0.69333114883,11.4461427189409,0.055472263868066,4.3,18.1,1,1,1
E01006765,42.759,78.90898,28,2,14,0,64,5.24271844660194,2.51390772020652,0.969346049046321,0.188010899182561,0.0790190735694823,0.00076589561839501,0.708421052631579,4.17052631578947,0.74684989159,11.3548445828594,0.0303490136570562,2.9,20.8,2,1,1
E01006766,74.389,91.74292,76,18,35,2,149,6.79513184584179,2.30876782497915,0.883096366508689,0.234597156398104,0.0418641390205371,0.000619527921251528,0.249090909090909,3.34727272727273,1.41960014298,11.3863229751587,0.0592334494773519,6.4,23,1,1,1
E01006767,63.673,91.74292,104,20,29,0,125,6.94227769110764,2.8279226548694,0.905987688864018,0.223279238947957,0.0402909904868495,0.000673412540756438,1.07954545454545,3.94913043478261,0.7452661352,11.4082249669323,0.0487804878048781,6.7,18.9,1,1,1
E01006768,51.329,78.90898,58,13,15,0,49,7.56929637526653,2.57066948174948,0.899926416482708,0.147167034584253,0.0404709345106696,0.000666541749743503,0.781666666666667,4.51833333333333,0.42502398332,11.4341318416503,0.0391822827938671,2.4,10.2,1,1,1
E01006769,46.219,145.16037,30,2,5,3,37,6.77146311970979,1.90204986445043,0.951181102362205,0.166141732283465,0.12992125984252,0.000665680751382584,0.433243243243243,8.00297297297297,0.83903620699,11.1011574860971,0.0323033707865169,2.9,17.1,1,1,1
E01006770,48.884,145.16037,11,2,8,1,37,7.33788395904437,2.17621886985501,0.946107784431138,0.193612774451098,0.0958083832335329,0.000648646671244138,0.762666666666667,8.52766666666667,0.61475316099,11.1790762807447,0.0471910112359551,5.4,23.1,1,1,1
E01006771,66.012,145.16037,87,11,17,3,67,10.7438016528926,2.89860914319957,0.96140350877193,0.177543859649123,0.0863157894736842,0.000596494857990601,1.21425,7.3955,1.13872830418,11.2431120060587,0.0331412103746398,3.5,22.8,1,1,1
E01006772,37.396,145.16037,10,1,11,0,28,4.99168053244592,2.22969422651142,0.94775435380385,0.158570119156737,0.0898258478460128,0.000617232828808343,0.504166666666667,8.54916666666667,0.4170024945,11.1418026774702,0.0333333333333333,2.5,15.8,2,1,1
E01006773,17.63,57.92212,19,4,3,1,12,1.77935943060498,1.12392616626254,0.958665699782451,0.174764321972444,0.0645395213923133,0.000562204242823231,0.899473684210526,6.66789473684211,0.54530644669,11.2502617371116,0.0234657039711191,4.2,13.5,6,3,2
E01006774,11.277,57.92212,20,5,2,0,13,1.7718715393134,1.24059793474764,0.869896193771626,0.190311418685121,0.0608996539792388,0.000607721321568722,0.829130434782609,7.12173913043478,0.67162496409,11.2342526490837,0.016304347826087,2.7,13,8,4,3
E01006775,67.548,145.16037,25,1,11,2,39,8.10810810810811,2.53834893541856,0.948445792266869,0.172100075815011,0.0803639120545868,0.00063492289703619,0.678064516129032,8.34741935483871,0.96886459246,11.1907422149134,0.0503597122302158,2.9,27,1,1,1
E01006776,47.104,102.38619,89,14,20,5,63,6.35055038103302,4.1149307745227,0.961240310077519,0.145497912939773,0.0966010733452594,0.000801989095553839,1.04234042553191,3.45642857142857,0.02694906354,10.9964649633006,0.0462085308056872,3,16.8,1,1,1
E01006778,70.381,102.66592,143,28,63,7,189,9.76430976430976,3.23509316019765,0.919727891156463,0.154648526077098,0.0480725623582767,0.000550997416804377,0.975877192982456,4.33344827586207,0.07261947305,10.8538417816162,0.0596085409252669,2.7,23.4,1,1,1
E01006779,72.513,102.38619,72,8,24,2,84,11.8577075098814,4.11745216126891,0.960873983739837,0.191565040650407,0.0884146341463415,0.000753352955693717,0.563623188405797,3.44941176470588,0.13687912299,11.1318252870865,0.0509977827050998,2.2,30.2,1,1,1
E01006780,32.809,73.77247,24,13,20,2,34,2.96465222348917,2.03636717783951,0.976109215017065,0.183617747440273,0.0757679180887372,0.000521334256839866,0.652142857142857,2.74285714285714,0.42655028965,11.0503407213395,0.0290791599353796,5,15.2,3,2,1
E01006781,19.133,86.68438,40,7,5,0,33,3.51063829787234,1.84442281835994,0.987074829931973,0.168027210884354,0.0428571428571429,0.000527864904020943,0.564166666666667,3.39791666666667,0.17989649257,11.089427947998,0.025,6,11.5,5,3,2
E01006782,39.488,86.68438,43,14,21,2,98,3.69609856262834,1.98488861295024,0.957692307692308,0.17948717948718,0.0583333333333333,0.000524086860241347,0.306428571428571,2.90678571428571,0.23946778021,11.089427947998,0.0188133140376266,4.2,15.6,2,1,1
E01006783,40.978,73.77247,49,6,24,2,65,5.36635706914345,2.20874153252481,0.970930232558139,0.21640826873385,0.0484496124031008,0.000522290896034333,0.490571428571429,2.35142857142857,0.31003405144,11.0516706026669,0.0418604651162791,4.8,17.8,2,1,1
E01006784,35.773,86.68438,16,3,11,2,46,2.45040840140023,2.10666197292417,0.96807720861173,0.192279138827023,0.044543429844098,0.00053727352172029,0.21,3.1596,0.25217784767,11.1115111771256,0.0324232081911263,4.3,14.2,2,1,1
E01006785,43.297,86.68438,58,9,16,0,43,5.09838998211091,2.42252160787627,0.958733747880158,0.187111362351611,0.0723572639909553,0.00050292668532244,0.633939393939394,3.07060606060606,0.2949732071,11.134692462364,0.0358514724711908,4.6,15.6,2,1,1
E01006786,36.669,86.68438,54,6,12,1,52,4.31778929188256,2.47866315882447,0.985164835164835,0.198901098901099,0.0664835164835165,0.000526932496124253,0.472058823529412,3.38636363636364,0.24151975521,11.1524621648331,0.0196335078534031,4.2,11.4,2,1,1
E01006787,54.351,84.12203,159,12,59,1,139,6.22516556291391,3.02796033052156,0.899141630901288,0.12618025751073,0.0210300429184549,0.000478011504224348,0.839166666666667,3.60458333333333,0.21603374186,11.211576172081,0.0897250361794501,3.3,13,1,1,1
E01006788,36.881,84.12203,25,19,19,0,68,3.49907918968692,2.97038629715246,0.965479452054795,0.230684931506849,0.0575342465753425,0.000494141864684587,1.00666666666667,3.95296296296296,0.41302049507,11.1562272025918,0.0499265785609398,7,20.7,2,1,1
E01006790,72.566,84.12203,97,18,28,5,125,10.7172995780591,3.8960527147156,0.960932577189666,0.195967233774417,0.058601134215501,0.000522012565715243,0.391333333333333,5.05225806451613,0.40552626951,11.3251149055406,0.0536828963795256,4.2,24.8,1,1,1
E01006791,66.9,84.12203,81,36,47,1,212,9.23965351299326,3.61481432224268,0.943249701314218,0.157108721624851,0.0782556750298686,0.000512606583982279,0.545714285714286,4.70464285714286,0.40020682839,11.2844007708634,0.0389461626575029,3,17.8,1,1,1
E01006792,13.427,71.24142,28,11,4,0,32,1.01651842439644,1.0396519433249,0.948099415204678,0.157163742690058,0.138157894736842,0.000616649227626607,0.914146341463415,8.87463414634146,0.4784366337,11.0020783423768,0.0143626570915619,2.2,5.4,7,4,2
E01006793,29.785,67.10914,14,9,7,1,39,6.2992125984252,1.75752050740505,0.92904953145917,0.161311914323963,0.122489959839357,0.000628246011934735,0.717058823529412,9.66647058823529,0.82413269059,11.0778765526951,0.0289855072463768,2.6,11.3,3,2,1
E01006794,15.93,71.24142,45,9,11,1,51,2.90322580645161,1.59928805139033,0.924670433145009,0.153170119271814,0.096045197740113,0.000620878320846827,0.4112,9.133,0.52187110553,11.0669180004937,0.0182841068917018,2.7,9.8,6,3,2
E01006795,13.435,67.10914,61,7,6,0,23,1.98598130841121,1.00972474475381,0.953802416488984,0.159203980099502,0.0931058990760483,0.000620404924945929,0.412340425531915,9.4768085106383,1.05828634478,11.0094992585746,0.017515923566879,3,7.3,7,4,2
E01006796,6.606,45.71213,14,9,2,1,18,0.944386149003148,0.754864833678419,0.884349465744815,0.180389692017599,0.0867379006913891,0.000635287389947278,1.46,8.18209302325581,0.75125394087,10.9609744468805,0.0154905335628227,1.9,3.8,9,5,3
E01006797,42.41,67.10914,52,11,27,0,59,7.91666666666667,1.92315578724752,0.963975983989326,0.168112074716478,0.0987324883255504,0.000618713466173854,1.15307692307692,9.36807692307692,1.20291742791,10.9728743014794,0.0339462517680339,3.8,15,2,1,1
E01006798,13.776,67.10914,12,6,4,0,20,2.03045685279188,1.09509770336361,0.950354609929078,0.138297872340426,0.102127659574468,0.000640123859278006,0.766451612903226,9.92225806451613,1.0223010217,11.0930312232983,0.013136288998358,3.1,7.7,7,4,2
E01006799,31.387,67.10914,72,8,15,0,33,5.19348268839104,1.28922539263145,0.961559582646897,0.0884129599121362,0.200988467874794,0.000591145652608451,0.450576923076923,8.99641509433962,1.34976092633,10.9696230839676,0.0270742358078603,1.3,8.1,3,2,1
E01006800,13.262,71.24142,28,7,5,1,26,2.36768802228412,1.32468519407076,0.916488222698073,0.110635260528194,0.174161313347609,0.000621479549299147,1.3825,8.17833333333333,0.21940600971,11.0378048279425,0.0132547864506627,1.9,7.8,7,4,2
E01006801,15.171,71.24142,5,6,6,0,24,1.85792349726776,1.73994053769124,0.958671586715867,0.112915129151292,0.149077490774908,0.000613407224056645,0.7575,8.83789473684211,0.30119861014,11.0524805942561,0.00821018062397373,2.3,7.6,6,3,2
E01007110,11.491,63.95905,27,3,9,1,20,1.80851063829787,1.95393969979248,0.981261711430356,0.158650843222986,0.112429731417864,0.000461472382654079,0.861694915254237,8.87180327868852,0.5222465543,10.3279163042704,0.018413597733711,4.1,9.9,7,4,3
E01007111,7.59,76.25347,3,2,0,0,14,1.68067226890756,2.11482985168708,0.985396825396825,0.18984126984127,0.0685714285714286,0.00047667194297173,1.40171428571429,6.25257142857143,0.48212125804,10.5134883268936,0.0134907251264755,2.7,10.6,9,5,3
E01007112,21.844,76.25347,41,2,21,0,53,3.19829424307036,2.82981213056283,0.975244299674267,0.200651465798046,0.0742671009771987,0.000493255828376837,1.42235294117647,8.60911764705882,0.31417038561,10.4317817601957,0.0152671755725191,2.9,12.8,4,2,2
E01007113,11.683,76.25347,19,3,3,0,30,1.89155107187894,2.09513864075266,0.974563953488372,0.17078488372093,0.114825581395349,0.000463674339313832,1.44131578947368,5.95105263157895,0.66533091766,10.3996531580208,0.0119453924914676,3.6,6.5,7,4,3
E01007114,27.248,76.25347,49,1,10,0,36,2.31277533039648,2.5677709461786,0.952287581699346,0.258169934640523,0.0444444444444444,0.00050601011645351,1.295,8.44714285714286,0.28395620468,10.426987880206,0.027072758037225,7.1,20.5,3,2,1
E01007115,22.568,98.7678,19,1,10,0,25,3.64963503649635,2.50416116068595,0.978042659974906,0.202007528230866,0.07465495608532,0.000382448314694338,0.845641025641026,10.4125641025641,0.28121964217,10.4141587962469,0.0222882615156018,4,14.6,4,2,2
E01007116,15.775,76.25347,65,6,16,0,34,2.25806451612903,2.12885870351509,0.97229381443299,0.170103092783505,0.123711340206186,0.000485236868217864,0.60075,9.443,0.4600320341,10.4069471117654,0.0292825768667643,2.6,9.1,6,3,2
E01007117,8.955,63.95905,19,2,4,0,32,0.944287063267233,1.8368135582646,0.986446670595168,0.225692398350029,0.075427224513848,0.000416312135620464,0.584166666666667,9.50833333333333,0.52538738662,10.3589668545741,0.0125,3.8,13.6,8,4,3
E01007118,32.926,63.95905,26,4,18,0,30,3.8423645320197,2.26521004740374,0.973684210526316,0.202824133504493,0.106546854942234,0.000461003607937316,0.406888888888889,8.548,0.56471161614,10.2959578857219,0.0259146341463415,4.7,16.6,3,2,1
E01007119,52.118,103.7412,49,8,32,2,62,4.36590436590437,3.42708151216324,0.951646811492642,0.196916608269096,0.0819901892081289,0.000496193150779683,1.46131578947368,3.75684210526316,0.59130979427,10.1859449219967,0.0374592833876222,4.9,24.1,1,1,1
E01007120,47.063,122.92609,54,1,31,0,74,4.08163265306122,3.50295306040714,0.952654232424677,0.273314203730273,0.0344332855093257,0.000465587260221425,2.7825,8.18333333333333,0.97954977482,10.3495734567437,0.0423572744014733,6.1,26.3,1,1,1
E01007121,72.839,122.92609,76,7,31,1,102,6.79133858267717,4.40600548208286,0.977627118644068,0.239322033898305,0.0420338983050848,0.000396440278604889,1.94235294117647,8.87558823529412,1.07540834893,10.3501971562703,0.0466472303206997,5.7,24.1,1,1,1
E01007122,82.666,122.92609,125,9,56,3,135,10.3448275862069,4.56402594356066,0.970311368573497,0.234612599565532,0.0521361332367849,0.00040875349572546,0.950909090909091,9.14891304347826,1.27449502393,10.6112907314642,0.0291666666666667,4.2,26,1,1,1
E01007123,71.032,122.92609,67,8,33,0,94,5.73770491803279,4.26619539864135,0.95766590389016,0.296910755148741,0.0360411899313501,0.00040744383734829,1.4641935483871,8.35451612903226,1.19205287724,10.4593238324516,0.0327421555252387,8.2,35.2,1,1,1
E01007124,72.478,122.92609,76,6,40,1,59,6.94006309148265,3.87108976882044,0.990079365079365,0.2744708994709,0.0396825396825397,0.000469450347392612,2.56172413793103,6.40034482758621,0.68197932607,10.2857318968142,0.0472312703583062,5.2,31.4,1,1,1
E01007125,48.689,99.07474,35,4,17,0,70,6.25583566760037,4.14468560067518,0.964349376114082,0.209744503862151,0.0570409982174688,0.000451430955137247,0.661052631578948,7.02552631578947,1.23076855868,10.6038973053553,0.0318877551020408,5.1,21.7,1,1,1
E01007126,71.864,108.36276,211,19,65,9,335,10.625814863103,5.20574633147355,0.959634015069968,0.144241119483315,0.0430570505920344,0.000565924926356164,0.443151515151515,6.00763636363636,0.35295789556,10.7554287910461,0.0316239316239316,2.6,13.5,1,1,1
E01007127,81.054,108.36276,130,10,55,3,134,9.05695611577964,4.49581958637375,0.959105431309904,0.269009584664537,0.0287539936102236,0.000600138823843257,0.678378378378378,6.28756756756757,0.6428273782,10.7503634226179,0.0402985074626866,5.8,30.3,1,1,1
E01007128,75.862,108.36276,389,33,59,10,318,11.0185185185185,4.50106833502374,0.863113264688068,0.184130829800121,0.0817686250757117,0.000567821075536636,0.536075949367089,6.111125,0.59212592638,10.7800070381278,0.0345572354211663,2.5,14.9,1,1,1
E01007129,75.76,108.36276,47,10,30,5,102,13.2310642377756,4.4370761932124,0.961612284069098,0.209852847088932,0.0447856685860525,0.000587183761252386,0.394772727272727,5.89636363636364,0.63929776053,10.7535157969026,0.0223390275952694,3.5,19.3,1,1,1
E01007130,57.786,106.79209,124,13,41,0,208,5.6199821587868,3.68590031781989,0.794250281848929,0.260428410372041,0.0400225479143179,0.000570482569188816,0.431764705882353,5.91588235294118,0.5672098863,10.7913579809868,0.0474860335195531,3.9,21.2,1,1,1
E01007131,65.635,106.79209,82,12,25,3,92,9.19881305637982,4.05019372592254,0.962382445141066,0.253918495297806,0.0432601880877743,0.000581895481425372,0.492368421052632,5.54769230769231,0.27496220838,10.7850631687125,0.0455801104972376,7.7,22,1,1,1
E01007133,75.014,108.36276,76,12,32,3,96,13.875,5.21539292434316,0.976979742173112,0.139963167587477,0.065377532228361,0.000610395292177589,0.483472222222222,7.14180555555556,0.63350730519,10.7507807924498,0.0265095729013255,2.2,14.3,1,1,1
E01007135,13.129,94.9197,83,10,25,0,40,2.8184892897407,1.7357015530574,0.982824427480916,0.17175572519084,0.13676844783715,0.000581252460048279,0.657,10.9632857142857,0.52810348091,10.2866579691569,0.0236220472440945,2.2,9.8,7,4,2
E01007136,38.771,94.9197,43,1,29,0,68,5.73372206025267,2.13903523576201,0.991076740035693,0.229030339083879,0.0565139797739441,0.000585383841633031,0.888444444444444,12.2411111111111,0.31830796456,10.2848496620411,0.0515021459227468,7.2,20.5,2,1,1
E01007137,30.276,94.9197,83,12,25,0,37,3.81050463439753,1.99676946743826,0.980523432744979,0.184418746195983,0.0870359099208764,0.000581814721173213,0.723725490196078,10.9470588235294,0.22917740151,10.283729262476,0.0231065468549422,4.2,13,3,2,1
E01007138,59.658,98.7678,47,9,29,1,83,7.12277413308341,4.08787747703352,0.980404164115125,0.206981016533987,0.0526638089406001,0.000612125686382224,0.76972972972973,9.21243243243243,0.44768274347,10.4781290304671,0.0294117647058824,4.6,17.1,1,1,1
E01007139,44.541,98.7678,76,8,28,4,96,5.26793823796549,3.79567130968322,0.970360824742268,0.209407216494845,0.0373711340206186,0.000606560392342262,0.634,8.68428571428571,0.43382411629,10.4474032644216,0.0219619326500732,5.3,15.4,1,1,1
E01007140,29.136,80.73426,67,6,7,0,30,2.12899185973701,2.8450397750259,0.972222222222222,0.202718676122931,0.049645390070922,0.000532420862585007,1.17045454545455,9.97041666666667,0.49516127934,10.374628848433,0.0190597204574333,7,14.7,3,2,1
E01007141,34.119,98.7678,45,6,22,7,44,4.5643153526971,2.91377412188537,0.976145637162586,0.134337727558067,0.136220966729441,0.000458165369394436,0.925666666666667,10.224,0.54570450469,10.3845011566969,0.024390243902439,2.6,13.2,2,1,1
E01007142,12.687,80.73426,44,4,17,0,60,1.36170212765957,1.83315437092479,0.967439293598234,0.122516556291391,0.130794701986755,0.000464443798320432,0.998787878787879,9.8230303030303,0.26003668724,10.3042721748352,0.0105124835742444,2.9,7.9,7,4,2
E01007143,19.938,80.73426,53,10,22,1,62,3.36826347305389,2.23410695524069,0.982057416267943,0.210526315789474,0.0520334928229665,0.000562309165538724,1.47357142857143,10.5905357142857,0.26465341404,10.2902665138245,0.0227596017069701,5.8,16.6,5,3,2
E01007144,13.477,40.35532,29,5,22,1,70,1.12834978843441,1.4963301510775,0.976861894432393,0.133767172812726,0.187997107736804,0.000480859940684138,2.49014705882353,9.96617647058824,0.1974911881,10.1203181743622,0.0018348623853211,3.5,5.7,7,4,2
E01007145,7.725,40.35532,8,1,2,1,9,1.54639175257732,1.37773248583327,0.974203338391502,0.122154779969651,0.106221547799697,0.000512684103571859,0.639354838709678,8.8641935483871,0.3319869208,10.2896190140535,0.0037243947858473,1.9,5.4,9,5,3
E01007146,5.351,40.35532,14,1,0,0,15,1.41176470588235,1.33280584103035,0.971902937420179,0.141123882503193,0.112388250319285,0.000498317091189551,0.680196078431373,8.68156862745098,0.51508787676,10.3458623886108,0.0140056022408964,2.8,5.9,10,5,3
E01007147,6.971,40.35532,9,3,1,0,7,1.59362549800797,1.38124229174583,0.963623395149786,0.159771754636234,0.114835948644793,0.000488037663960794,1.08725,9.219,0.31736025392,10.2793929089291,0.0066006600660066,1.3,7.1,9,5,3
E01007148,11.202,40.35532,9,3,4,0,17,4.64285714285714,1.69217044948398,0.992771084337349,0.140963855421687,0.10421686746988,0.000573026463872887,2.2225,10.9436363636364,0.55124638194,10.255251993577,0.00451807228915663,0.6,4.2,8,4,3
E01007149,4.772,68.31859,9,0,2,0,6,0.78740157480315,1.66360319026356,0.989926124916051,0.149093351242445,0.120886501007388,0.00057688364170951,1.90547619047619,11.4983333333333,0.62156824915,10.3154278533867,0.00966183574879227,2.3,5.8,10,5,3
E01007150,7.154,68.31859,18,2,1,1,9,0.633713561470215,1.7379459933332,0.987162162162162,0.177702702702703,0.0560810810810811,0.000572338975221169,2.1896875,12.77,0.51622410442,10.4170370948425,0.00843170320404722,3,8.4,9,5,3
E01007151,10.579,63.95905,10,1,5,0,21,0.539956803455724,1.76674844016317,0.979617834394904,0.199363057324841,0.0961783439490446,0.000335645225687489,0.949354838709677,9.4158064516129,0.49874076699,10.3216948736479,0.0157232704402516,3.5,9.7,8,4,3
E01007152,18.113,80.73426,29,1,6,0,39,3.62473347547974,2.16230988473706,0.977011494252874,0.176043557168784,0.132486388384755,0.000336120735325175,0.584814814814815,9.42851851851852,0.17373556548,10.3187661353025,0.0220492866407263,3.2,10.2,5,3,2
E01007153,29.147,80.73426,8,6,2,0,25,3.40479192938209,2.25673556096446,0.986120290812954,0.161929940515532,0.166556510244547,0.000364586211014741,0.788,9.13657142857143,0.5096795224,10.3077247208842,0.0264385692068429,3.3,11.2,3,2,1
E01007154,9.946,63.95905,12,2,0,0,6,2.75545350172216,1.71057290013557,0.963754045307443,0.177993527508091,0.0938511326860841,0.000437968022620569,0.642121212121212,8.30939393939394,0.49102436616,10.2936857467672,0.00966183574879227,3.4,8.2,8,4,3
E01007155,57.833,88.26237,164,5,20,2,117,10.8296943231441,4.20778091276303,0.957377049180328,0.112021857923497,0.140437158469945,0.000563062477816317,0.744130434782609,6.06760869565217,0.66267107179,10.7320879804979,0.0337323177366703,2.6,7.8,1,1,1
E01007156,24.016,99.07474,64,5,21,2,71,5.04291845493562,3.51545508626853,0.971803278688525,0.138360655737705,0.104262295081967,0.000477582299944572,0.607586206896552,6.38275862068966,1.18080548332,10.5849768550088,0.0166666666666667,3.5,8.5,4,2,2
E01007157,23.526,99.07474,25,3,12,2,60,2.32067510548523,3.37612170868123,0.983745123537061,0.206111833550065,0.0572171651495449,0.000456007703019094,0.8046875,5.2475,1.50379112781,10.4227114519841,0.021630615640599,7.5,13.6,4,2,2
E01007158,16.942,99.07474,11,3,13,1,15,2.05405405405405,3.26489107460326,0.969676994067238,0.147000659195781,0.100197758734344,0.000467118542217452,0.981219512195122,5.53071428571429,1.5272198689,10.5429558593055,0.010233918128655,1.8,9.8,6,3,2
E01007159,19.606,99.07474,29,7,8,0,24,1.71480144404332,3.06323809413988,0.907908992416035,0.180931744312026,0.114842903575298,0.000491848168800987,1.71474576271186,4.4864406779661,0.93872639405,10.3463140084464,0.0124826629680999,4.2,8.3,5,3,2
E01007160,25.335,88.26237,26,15,10,2,77,4.74346563407551,3.26826877633733,0.969483568075117,0.161971830985916,0.0792253521126761,0.00053518340183791,0.952894736842105,6.15421052631579,0.96816719094,10.6052027483851,0.0194647201946472,3.2,8.4,4,2,1
E01007161,21.574,103.7412,31,1,9,0,21,2.10876803551609,2.79895595991072,0.96814044213264,0.176202860858258,0.093628088426528,0.000510254576918924,1.0675,3.62638888888889,0.60272834812,10.2830014525353,0.021671826625387,5,9.3,4,2,2
E01007162,54.212,103.7412,25,4,15,0,42,5.0328227571116,3.32605736780445,0.966733200266134,0.268795741849634,0.0432468396540253,0.000514237928249167,1.20225806451613,4.14903225806452,0.36754145275,10.3068896498216,0.0557553956834532,6.5,31.1,1,1,1
E01007163,17.747,84.64161,27,4,14,1,45,1.71306209850107,2.49931516773528,0.941627609714529,0.216872603323392,0.0417554324669791,0.000460390036125547,0.854897959183674,4.65163265306122,0.28785503853,10.3322382903817,0.0187431091510474,5.2,11.7,5,3,2
E01007164,15.96,87.50577,63,8,12,0,32,2.71216097987752,1.82798393500645,0.984393063583815,0.202890173410405,0.0820809248554913,0.000574285542901334,1.12634042553192,13.7083617021277,0.99406851933,10.3298988342285,0.0176390773405699,5.8,8.7,6,3,2
E01007165,9.357,68.31859,2,2,1,0,17,1.3595166163142,1.79812857844974,0.982062780269058,0.148729446935725,0.103139013452915,0.000571444055423213,1.17266666666667,14.0506666666667,0.35902822837,10.3636618538345,0.0192982456140351,2.6,7.4,8,4,3
E01007166,9.465,87.50577,29,4,1,0,19,1.52143845089903,1.83176015905276,0.987551867219917,0.136237897648686,0.0947441217150761,0.000579385523611898,0.828148148148148,13.8088888888889,0.40748221609,10.4820144666252,0.0125786163522013,2.4,8.5,8,4,3
E01007167,29.005,87.50577,65,5,13,0,39,1.78571428571429,1.95503488442257,0.983243967828418,0.208445040214477,0.0884718498659517,0.000578934913209746,0.836428571428571,13.6839285714286,0.78566093286,10.4435264689651,0.0341463414634146,4.6,17.2,3,2,1
E01007168,39.823,87.50577,38,5,12,0,45,3.46487006737247,2.25489422561706,0.982317073170732,0.176219512195122,0.114024390243902,0.000582961560925696,1.0619512195122,14.0217073170732,0.22518324292,10.521740436554,0.0218790218790219,3.7,16,2,1,1
E01007169,26.591,87.50577,24,8,10,1,35,2.65324794144556,2.14167784214208,0.983673469387755,0.164431486880466,0.0991253644314869,0.000583875597065712,0.835106382978723,13.4295744680851,0.33047771159,10.4842958450317,0.0223390275952694,3.3,12.7,3,2,1
E01007170,10.788,94.9197,41,31,13,0,42,1.1001100110011,1.8202988185487,0.97976501305483,0.171671018276762,0.108355091383812,0.000579031511892176,0.818571428571429,12.67,0.85942789563,10.3103375609579,0.0126182965299685,3.5,8.7,8,4,3
